sample_id,latitude,longitude,unite_sh,source
24236,60.94,14.05,SH1538850_08FU,global_fungi
2870,46.4268889,11.29683333,SH1538850_08FU,global_fungi
2996,49.26412493,16.63903551,SH1538850_08FU,global_fungi
3104,46.4268889,11.29683333,SH1538850_08FU,global_fungi
3137,46.4268889,11.29683333,SH1538850_08FU,global_fungi
3247,46.5878333,11.43469444,SH1538850_08FU,global_fungi
3254,46.5878333,11.43469444,SH1538850_08FU,global_fungi
3293,61.35,25.11,SH1538850_08FU,global_fungi
3363,46.587833,11.434694,SH1538850_08FU,global_fungi
3516,46.5878333,11.43469444,SH1538850_08FU,global_fungi
3537,65.972129,17.809004,SH1538850_08FU,global_fungi
4002,46.4268889,11.29683333,SH1538850_08FU,global_fungi
408,56.2243184,10.56263271,SH1538850_08FU,global_fungi
4095,57.59655266,10.2409176,SH1538850_08FU,global_fungi
4340,46.4268889,11.29683333,SH1538850_08FU,global_fungi
4517,46.4268889,11.29683333,SH1538850_08FU,global_fungi
4733,46.4268889,11.29683333,SH1538850_08FU,global_fungi
4742,46.4268889,11.29683333,SH1538850_08FU,global_fungi
4930,47.5059,10.3907,SH1538850_08FU,global_fungi
5017,57.05433542,8.929984696,SH1538850_08FU,global_fungi
5419,46.4268889,11.29683333,SH1538850_08FU,global_fungi
5420,46.5878333,11.43469444,SH1538850_08FU,global_fungi
5421,46.5878333,11.43469444,SH1538850_08FU,global_fungi
5422,46.4268889,11.29683333,SH1538850_08FU,global_fungi
5523,56.20709099,10.52333815,SH1538850_08FU,global_fungi
5527,36.568,137.611,SH1538850_08FU,global_fungi
5861,46.5878333,11.43469444,SH1538850_08FU,global_fungi
5931,46.587833,11.434694,SH1538850_08FU,global_fungi
6277,46.5878333,11.43469444,SH1538850_08FU,global_fungi
6697,57.59655266,10.2409176,SH1538850_08FU,global_fungi
6926,66.12506,17.799359,SH1538850_08FU,global_fungi
7154,49.08,-89.38,SH1538850_08FU,global_fungi
7208,44.2,-122.26,SH1538850_08FU,global_fungi
7223,58.25,27.31,SH1538850_08FU,global_fungi
7241,59.34358,14.75661,SH1538850_08FU,global_fungi
7456,60.51231,14.89461,SH1538850_08FU,global_fungi
7585,46.5878333,11.43469444,SH1538850_08FU,global_fungi
7764,60.8855,15.67397,SH1538850_08FU,global_fungi
7774,60.58231,14.63903,SH1538850_08FU,global_fungi
8241,66.12506,17.799359,SH1538850_08FU,global_fungi
8307,57.2104,-3.6233,SH1538850_08FU,global_fungi
8367,60.46,25.19,SH1538850_08FU,global_fungi
8494,50.7190667,15.70815,SH1538850_08FU,global_fungi
8501,50.7585333,15.52365,SH1538850_08FU,global_fungi
8643,31.11,-95.15,SH1538850_08FU,global_fungi
8665,61.35,25.11,SH1538850_08FU,global_fungi
8856,44.2,-122.26,SH1538850_08FU,global_fungi
9158,57.9386,27.3643,SH1538850_08FU,global_fungi
9159,59.0579,27.5019,SH1538850_08FU,global_fungi
9164,57.59655266,10.2409176,SH1538850_08FU,global_fungi
9209,70.14726,24.78686,SH1538850_08FU,global_fungi
9210,57.9608,27.2828,SH1538850_08FU,global_fungi
9490,65.41667,16.1,SH1538850_08FU,global_fungi
9807,61.35,25.11,SH1538850_08FU,global_fungi
981,46.4268889,11.29683333,SH1538850_08FU,global_fungi
10005,43.37804,132.9514,SH1544822_08FU,global_fungi
1014,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
10453,43.28847,142.60428,SH1544822_08FU,global_fungi
1063,50.851111,-120.424167,SH1544822_08FU,global_fungi
10795,39.99,-105.38,SH1544822_08FU,global_fungi
10797,49.07,-89.41,SH1544822_08FU,global_fungi
1080,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
10802,50.85,-120.42,SH1544822_08FU,global_fungi
10810,39.99,-105.38,SH1544822_08FU,global_fungi
10813,60.48444,17.54556,SH1544822_08FU,global_fungi
10830,52.32,-126.31,SH1544822_08FU,global_fungi
10832,39.99,-105.38,SH1544822_08FU,global_fungi
10834,39.99,-105.38,SH1544822_08FU,global_fungi
10840,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
10854,9.15,-79.85,SH1544822_08FU,global_fungi
10858,52.32,-121.92,SH1544822_08FU,global_fungi
10872,60.43444,17.63694,SH1544822_08FU,global_fungi
1094,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
10967,50.85,-120.42,SH1544822_08FU,global_fungi
11042,61.51,24.17,SH1544822_08FU,global_fungi
11335,49.07,-89.39,SH1544822_08FU,global_fungi
11360,44.27668543,-121.9680169,SH1544822_08FU,global_fungi
11549,61.51,24.17,SH1544822_08FU,global_fungi
11564,43.37469,-121.23583,SH1544822_08FU,global_fungi
11926,39.99,-105.38,SH1544822_08FU,global_fungi
12025,54.35,-122.61,SH1544822_08FU,global_fungi
12027,50.85,-120.42,SH1544822_08FU,global_fungi
12036,39.26,-120.78,SH1544822_08FU,global_fungi
12151,39.99,-105.38,SH1544822_08FU,global_fungi
12486,61.51,24.17,SH1544822_08FU,global_fungi
12607,50.85,-120.42,SH1544822_08FU,global_fungi
1262,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
12739,39.99,-105.38,SH1544822_08FU,global_fungi
13191,61.51,24.17,SH1544822_08FU,global_fungi
13363,58.38859,22.65545,SH1544822_08FU,global_fungi
13538,39.99,-105.38,SH1544822_08FU,global_fungi
13695,61.51,24.17,SH1544822_08FU,global_fungi
13851,42.53,-72.19,SH1544822_08FU,global_fungi
13893,61.51,24.17,SH1544822_08FU,global_fungi
13924,61.51,24.17,SH1544822_08FU,global_fungi
14004,42.53,-72.19,SH1544822_08FU,global_fungi
14063,61.51,24.17,SH1544822_08FU,global_fungi
14314,57.6823,26.6012,SH1544822_08FU,global_fungi
14649,61.51,24.17,SH1544822_08FU,global_fungi
14749,49.07,-89.39,SH1544822_08FU,global_fungi
15034,61.51,24.17,SH1544822_08FU,global_fungi
15062,42.53,-72.19,SH1544822_08FU,global_fungi
15265,61.51,24.17,SH1544822_08FU,global_fungi
1542,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
15441,52.32,-126.31,SH1544822_08FU,global_fungi
15476,61.51,24.17,SH1544822_08FU,global_fungi
1551,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
15629,61.51,24.17,SH1544822_08FU,global_fungi
15634,61.51,24.17,SH1544822_08FU,global_fungi
15636,61.51,24.17,SH1544822_08FU,global_fungi
15640,61.51,24.17,SH1544822_08FU,global_fungi
15645,61.14671,16.89196,SH1544822_08FU,global_fungi
15647,61.51,24.17,SH1544822_08FU,global_fungi
15649,61.51,24.17,SH1544822_08FU,global_fungi
15651,61.51,24.17,SH1544822_08FU,global_fungi
15655,59.0618,27.5112,SH1544822_08FU,global_fungi
15929,61.51,24.17,SH1544822_08FU,global_fungi
15961,67.35,26.63333306,SH1544822_08FU,global_fungi
16371,39.99,-105.38,SH1544822_08FU,global_fungi
164,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
165,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1662,44.2,-122.26,SH1544822_08FU,global_fungi
1663,44.2,-122.26,SH1544822_08FU,global_fungi
170,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
17155,49.07,-89.41,SH1544822_08FU,global_fungi
17341,66.660833,25.331667,SH1544822_08FU,global_fungi
17474,61.51,24.17,SH1544822_08FU,global_fungi
1774,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1803,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1811,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1908,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1914,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
1924,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
19592,61.51,24.17,SH1544822_08FU,global_fungi
1971,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
20939,61.51,24.17,SH1544822_08FU,global_fungi
21325,61.51,24.17,SH1544822_08FU,global_fungi
2236,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
22790,43.37469,-121.23583,SH1544822_08FU,global_fungi
2637,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
2856,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
292,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
3120,61.51,24.17,SH1544822_08FU,global_fungi
3124,54.611389,-126.309444,SH1544822_08FU,global_fungi
314,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
3224,52.32,-121.92,SH1544822_08FU,global_fungi
3436,49.08,-89.38,SH1544822_08FU,global_fungi
3487,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
3534,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
366,49.07,-89.41,SH1544822_08FU,global_fungi
3840,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
3988,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
4229,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
4287,39.99,-105.38,SH1544822_08FU,global_fungi
4492,39.99,-105.38,SH1544822_08FU,global_fungi
4799,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
4951,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
5156,39.99,-105.38,SH1544822_08FU,global_fungi
520,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
5228,61.51,24.17,SH1544822_08FU,global_fungi
5229,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
523,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
5260,59.34917,15.30794,SH1544822_08FU,global_fungi
563,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
5759,20.1487437,-155.8262993,SH1544822_08FU,global_fungi
606,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
6372,61.51,24.17,SH1544822_08FU,global_fungi
6605,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
682,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
6869,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
688,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
6889,52.32,-121.92,SH1544822_08FU,global_fungi
6910,59.0771,27.4582,SH1544822_08FU,global_fungi
7154,49.08,-89.38,SH1544822_08FU,global_fungi
732,52.315,-121.916389,SH1544822_08FU,global_fungi
7642,50.85,-120.42,SH1544822_08FU,global_fungi
787,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
8083,42.53,-72.19,SH1544822_08FU,global_fungi
8153,52.32,-121.92,SH1544822_08FU,global_fungi
8262,47.57,-82.85,SH1544822_08FU,global_fungi
8314,39.55,-121.04,SH1544822_08FU,global_fungi
8385,9.15,-79.85,SH1544822_08FU,global_fungi
8423,61.51,24.17,SH1544822_08FU,global_fungi
865,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
8823,52.32,-126.31,SH1544822_08FU,global_fungi
896,54.3333333,-123.2666667,SH1544822_08FU,global_fungi
9155,59.0619,27.5162,SH1544822_08FU,global_fungi
9166,39.99,-105.38,SH1544822_08FU,global_fungi
9194,60.46778,18.00222,SH1544822_08FU,global_fungi
9441,61.51,24.17,SH1544822_08FU,global_fungi
9453,61.51,24.17,SH1544822_08FU,global_fungi
9455,61.51,24.17,SH1544822_08FU,global_fungi
9458,59.1006,27.4371,SH1544822_08FU,global_fungi
9545,39.99,-105.38,SH1544822_08FU,global_fungi
9699,18.3,-65.8,SH1544822_08FU,global_fungi
9981,42.53,-72.19,SH1544822_08FU,global_fungi
9996,39.99,-105.38,SH1544822_08FU,global_fungi
10010,58.27111,27.31184,SH1633421_08FU,global_fungi
10011,37.99389,14.20639,SH1633421_08FU,global_fungi
10015,51.91068,39.45722,SH1633421_08FU,global_fungi
10116,43.60563889,82.28013889,SH1633421_08FU,global_fungi
10255,58.2704,27.30979,SH1633421_08FU,global_fungi
10256,58.26203,27.31185,SH1633421_08FU,global_fungi
1026,-42.42688,146.69943,SH1633421_08FU,global_fungi
10267,58.30937,22.07618,SH1633421_08FU,global_fungi
10298,49.3111101,16.65740556,SH1633421_08FU,global_fungi
10321,59.42275,24.6661,SH1633421_08FU,global_fungi
10333,58.27508,27.3247,SH1633421_08FU,global_fungi
10349,55.98726197,12.25085014,SH1633421_08FU,global_fungi
10350,55.98726197,12.25085014,SH1633421_08FU,global_fungi
10377,43.10834,131.55447,SH1633421_08FU,global_fungi
10429,49.2822969,16.63458204,SH1633421_08FU,global_fungi
10471,46.5878333,11.43469444,SH1633421_08FU,global_fungi
10530,55.98726197,12.25085014,SH1633421_08FU,global_fungi
10540,-9.44475,147.34958,SH1633421_08FU,global_fungi
10845,49.29490555,16.68807241,SH1633421_08FU,global_fungi
10911,49.29714876,16.61116838,SH1633421_08FU,global_fungi
11034,49.043017,13.6182,SH1633421_08FU,global_fungi
11110,-42.7641762,171.6870428,SH1633421_08FU,global_fungi
1136,41.0138992,124.0155689,SH1633421_08FU,global_fungi
11389,57.6764,26.5529,SH1633421_08FU,global_fungi
11446,52.90097652,13.92832556,SH1633421_08FU,global_fungi
11598,42.44,1.15,SH1633421_08FU,global_fungi
11599,48.23,7.25,SH1633421_08FU,global_fungi
11679,50.093889,14.613333,SH1633421_08FU,global_fungi
11697,49.29642094,16.61626134,SH1633421_08FU,global_fungi
1214,46.5878333,11.43469444,SH1633421_08FU,global_fungi
1226,46.4268889,11.29683333,SH1633421_08FU,global_fungi
12459,55.69123563,9.752402725,SH1633421_08FU,global_fungi
12471,29.24939,118.1219,SH1633421_08FU,global_fungi
12478,37.90167,14.00001,SH1633421_08FU,global_fungi
12534,49.26835436,16.6920829,SH1633421_08FU,global_fungi
12544,59.0972,27.4316,SH1633421_08FU,global_fungi
12581,43.70591667,112.5,SH1633421_08FU,global_fungi
12585,6.42236,80.42462,SH1633421_08FU,global_fungi
12793,37.86301,14.07222,SH1633421_08FU,global_fungi
12919,55.20709468,8.950998317,SH1633421_08FU,global_fungi
13025,58.43918,26.71262,SH1633421_08FU,global_fungi
13046,54.97290273,12.53891312,SH1633421_08FU,global_fungi
13085,48.7765722,13.85524625,SH1633421_08FU,global_fungi
13126,58.116,27.0333,SH1633421_08FU,global_fungi
13133,48.77660883,13.85520203,SH1633421_08FU,global_fungi
13144,51.28281358,10.22690385,SH1633421_08FU,global_fungi
13145,51.28281358,10.22690385,SH1633421_08FU,global_fungi
13280,35,-83.5,SH1633421_08FU,global_fungi
1343,46.5878333,11.43469444,SH1633421_08FU,global_fungi
13461,-42.30237935,172.1041386,SH1633421_08FU,global_fungi
13475,49.30769876,16.61782192,SH1633421_08FU,global_fungi
13728,18.3,-65.8,SH1633421_08FU,global_fungi
14233,58.26329,27.31156,SH1633421_08FU,global_fungi
14314,57.6823,26.6012,SH1633421_08FU,global_fungi
14318,69.55089,18.47499,SH1633421_08FU,global_fungi
14401,29.27383,118.13647,SH1633421_08FU,global_fungi
14445,59.62483,15.20308,SH1633421_08FU,global_fungi
14518,50.093889,14.613333,SH1633421_08FU,global_fungi
14546,50.093889,14.613333,SH1633421_08FU,global_fungi
14666,57.9389,27.352,SH1633421_08FU,global_fungi
14690,50.093889,14.613333,SH1633421_08FU,global_fungi
14864,37.90722,14.65722,SH1633421_08FU,global_fungi
14943,50.093889,14.613333,SH1633421_08FU,global_fungi
14945,50.093889,14.613333,SH1633421_08FU,global_fungi
14948,50.093889,14.613333,SH1633421_08FU,global_fungi
14952,50.093889,14.613333,SH1633421_08FU,global_fungi
14954,50.093889,14.613333,SH1633421_08FU,global_fungi
1505,41.85,124.9,SH1633421_08FU,global_fungi
15108,37.89783,14.4967,SH1633421_08FU,global_fungi
15120,58.1833,26.433,SH1633421_08FU,global_fungi
1518,41.0138992,124.0155689,SH1633421_08FU,global_fungi
15325,48.77658416,13.85525297,SH1633421_08FU,global_fungi
1539,46.5878333,11.43469444,SH1633421_08FU,global_fungi
15399,29.24917,118.13106,SH1633421_08FU,global_fungi
15401,29.24516,118.12461,SH1633421_08FU,global_fungi
15577,49.26412493,16.63903551,SH1633421_08FU,global_fungi
1568,-35.8811,149.0083,SH1633421_08FU,global_fungi
1571,-42.57264,146.77292,SH1633421_08FU,global_fungi
15869,48.7766253,13.8552539,SH1633421_08FU,global_fungi
15906,52.94002157,13.78261215,SH1633421_08FU,global_fungi
16341,50.093889,14.613333,SH1633421_08FU,global_fungi
16342,50.093889,14.613333,SH1633421_08FU,global_fungi
16370,57.1041,53.07573,SH1633421_08FU,global_fungi
16437,-6.353083333,145.2775,SH1633421_08FU,global_fungi
1656,-35.13674651,150.6666743,SH1633421_08FU,global_fungi
16604,48.6650706,14.7045806,SH1633421_08FU,global_fungi
16670,58.1833,26.433,SH1633421_08FU,global_fungi
16846,58.30223,22.0958,SH1633421_08FU,global_fungi
17148,55.69123563,9.752402725,SH1633421_08FU,global_fungi
1735,-37.25205,144.05391,SH1633421_08FU,global_fungi
17431,50.093889,14.613333,SH1633421_08FU,global_fungi
17983,49.27408339,16.6357162,SH1633421_08FU,global_fungi
18083,48.08,7.12,SH1633421_08FU,global_fungi
18283,34.998693,135.788378,SH1633421_08FU,global_fungi
19162,29.25184,118.14373,SH1633421_08FU,global_fungi
19243,48.6636922,14.7050789,SH1633421_08FU,global_fungi
19595,29.2145,118.13723,SH1633421_08FU,global_fungi
1970,41.0138992,124.0155689,SH1633421_08FU,global_fungi
19864,42.44,1.15,SH1633421_08FU,global_fungi
20293,50.093889,14.613333,SH1633421_08FU,global_fungi
20307,29.23957,118.11587,SH1633421_08FU,global_fungi
2112,-35.3941,148.8271,SH1633421_08FU,global_fungi
21455,29.24687,118.1122,SH1633421_08FU,global_fungi
21787,50.093889,14.613333,SH1633421_08FU,global_fungi
22364,35.027353,135.787161,SH1633421_08FU,global_fungi
22750,35.027362,135.787022,SH1633421_08FU,global_fungi
22884,35.026289,135.786551,SH1633421_08FU,global_fungi
2373,-42.54522,147.45611,SH1633421_08FU,global_fungi
23907,35.027348,135.787027,SH1633421_08FU,global_fungi
25482,29,-82,SH1633421_08FU,global_fungi
2870,46.4268889,11.29683333,SH1633421_08FU,global_fungi
2908,-9.44475,147.34958,SH1633421_08FU,global_fungi
296,-43.10942304,146.8372982,SH1633421_08FU,global_fungi
2996,49.26412493,16.63903551,SH1633421_08FU,global_fungi
3104,46.4268889,11.29683333,SH1633421_08FU,global_fungi
3137,46.4268889,11.29683333,SH1633421_08FU,global_fungi
3247,46.5878333,11.43469444,SH1633421_08FU,global_fungi
3254,46.5878333,11.43469444,SH1633421_08FU,global_fungi
3464,41.0138992,124.0155689,SH1633421_08FU,global_fungi
3516,46.5878333,11.43469444,SH1633421_08FU,global_fungi
3528,46.33,15.2,SH1633421_08FU,global_fungi
3631,41.0138992,124.0155689,SH1633421_08FU,global_fungi
3804,54.97290273,12.53891312,SH1633421_08FU,global_fungi
4002,46.4268889,11.29683333,SH1633421_08FU,global_fungi
4044,-35.8811,149.0083,SH1633421_08FU,global_fungi
4148,-35.5252,148.7763,SH1633421_08FU,global_fungi
4186,-37.52567,145.41597,SH1633421_08FU,global_fungi
4213,49.30205489,16.65949322,SH1633421_08FU,global_fungi
4216,49.26745,16.678564,SH1633421_08FU,global_fungi
4340,46.4268889,11.29683333,SH1633421_08FU,global_fungi
4517,46.4268889,11.29683333,SH1633421_08FU,global_fungi
4589,-43.76238124,169.3886314,SH1633421_08FU,global_fungi
4590,-43.1805,172.2229,SH1633421_08FU,global_fungi
463,-43.09507123,146.6542886,SH1633421_08FU,global_fungi
4661,49.26543913,16.65108039,SH1633421_08FU,global_fungi
4705,55.69123563,9.752402725,SH1633421_08FU,global_fungi
4733,46.4268889,11.29683333,SH1633421_08FU,global_fungi
4742,46.4268889,11.29683333,SH1633421_08FU,global_fungi
4829,41.0138992,124.0155689,SH1633421_08FU,global_fungi
4949,57.6669,26.6047,SH1633421_08FU,global_fungi
5000,55.20709468,8.950998317,SH1633421_08FU,global_fungi
5045,-42.57264,146.77292,SH1633421_08FU,global_fungi
5149,-33.22036813,150.0272657,SH1633421_08FU,global_fungi
5290,54.97290273,12.53891312,SH1633421_08FU,global_fungi
5347,46.7022222,-92.54805556,SH1633421_08FU,global_fungi
5419,46.4268889,11.29683333,SH1633421_08FU,global_fungi
5420,46.5878333,11.43469444,SH1633421_08FU,global_fungi
5421,46.5878333,11.43469444,SH1633421_08FU,global_fungi
5422,46.4268889,11.29683333,SH1633421_08FU,global_fungi
5660,-28.2104,153.19188,SH1633421_08FU,global_fungi
5743,48.77658338,13.85528515,SH1633421_08FU,global_fungi
5744,48.77660853,13.8552664,SH1633421_08FU,global_fungi
5745,48.77661692,13.85526015,SH1633421_08FU,global_fungi
5861,46.5878333,11.43469444,SH1633421_08FU,global_fungi
6019,49.25590245,16.6450629,SH1633421_08FU,global_fungi
6113,55.1432163,8.897732161,SH1633421_08FU,global_fungi
6238,50.093889,14.613333,SH1633421_08FU,global_fungi
6263,-35.42356667,148.7989167,SH1633421_08FU,global_fungi
6277,46.5878333,11.43469444,SH1633421_08FU,global_fungi
6351,56.0812,-4.55615,SH1633421_08FU,global_fungi
6486,55.1432163,8.897732161,SH1633421_08FU,global_fungi
6528,29.65286944,119.0076361,SH1633421_08FU,global_fungi
7021,49.26374892,16.62371465,SH1633421_08FU,global_fungi
7585,46.5878333,11.43469444,SH1633421_08FU,global_fungi
7650,52.92070744,13.6430016,SH1633421_08FU,global_fungi
7922,49.29642094,16.61626134,SH1633421_08FU,global_fungi
8147,58.27961,26.3716,SH1633421_08FU,global_fungi
8291,56.24883484,8.507933548,SH1633421_08FU,global_fungi
8307,57.2104,-3.6233,SH1633421_08FU,global_fungi
8358,55.60660146,9.693193422,SH1633421_08FU,global_fungi
8532,55.20709468,8.950998317,SH1633421_08FU,global_fungi
8613,49.267661,16.66541,SH1633421_08FU,global_fungi
8749,-9.44475,147.34958,SH1633421_08FU,global_fungi
877,-42.1074,148.3395,SH1633421_08FU,global_fungi
8897,43.10035,131.55774,SH1633421_08FU,global_fungi
9129,55.1432163,8.897732161,SH1633421_08FU,global_fungi
9404,50.093889,14.613333,SH1633421_08FU,global_fungi
9578,57.6824,26.5988,SH1633421_08FU,global_fungi
9670,58.46239,26.82084,SH1633421_08FU,global_fungi
981,46.4268889,11.29683333,SH1633421_08FU,global_fungi
9892,48.6639581,14.7051972,SH1633421_08FU,global_fungi
10005,43.37804,132.9514,SH1528439_08FU,global_fungi
10010,58.27111,27.31184,SH1528439_08FU,global_fungi
10011,37.99389,14.20639,SH1528439_08FU,global_fungi
10227,56.29494445,8.195221697,SH1528439_08FU,global_fungi
10256,58.26203,27.31185,SH1528439_08FU,global_fungi
10257,58.26353,27.30645,SH1528439_08FU,global_fungi
10266,58.27893,27.32733,SH1528439_08FU,global_fungi
10273,49.32103,16.669242,SH1528439_08FU,global_fungi
10277,51.1942783,10.31900538,SH1528439_08FU,global_fungi
10284,55.68390164,9.857507134,SH1528439_08FU,global_fungi
10299,49.322883,16.697923,SH1528439_08FU,global_fungi
1030,49.27898345,16.71767847,SH1528439_08FU,global_fungi
10300,49.324902,16.724408,SH1528439_08FU,global_fungi
10310,49.32103,16.669242,SH1528439_08FU,global_fungi
10323,61.8,21.7,SH1528439_08FU,global_fungi
10333,58.27508,27.3247,SH1528439_08FU,global_fungi
10359,56.28731419,10.47165215,SH1528439_08FU,global_fungi
10367,49.28154739,16.62124157,SH1528439_08FU,global_fungi
10368,49.29034152,16.70662324,SH1528439_08FU,global_fungi
10386,51.1942783,10.31900538,SH1528439_08FU,global_fungi
10395,49.27898345,16.71767847,SH1528439_08FU,global_fungi
10402,58.27534,27.33476,SH1528439_08FU,global_fungi
10406,56.28731419,10.47165215,SH1528439_08FU,global_fungi
10439,49.30744752,16.76281142,SH1528439_08FU,global_fungi
10452,43.48403,133.58034,SH1528439_08FU,global_fungi
10454,55.68390164,9.857507134,SH1528439_08FU,global_fungi
1057,39.26,-120.78,SH1528439_08FU,global_fungi
10583,58.27644,27.32429,SH1528439_08FU,global_fungi
10704,47.9461111,-91.75805556,SH1528439_08FU,global_fungi
10792,51.26789,10.238938,SH1528439_08FU,global_fungi
10824,58.04579,24.71194,SH1528439_08FU,global_fungi
10826,59.49325,25.36253,SH1528439_08FU,global_fungi
10846,48.38366171,9.356606222,SH1528439_08FU,global_fungi
10889,46.42,-83.37,SH1528439_08FU,global_fungi
10901,51.21001129,10.36995394,SH1528439_08FU,global_fungi
10909,58.27251,27.32972,SH1528439_08FU,global_fungi
10910,58.27624,27.32687,SH1528439_08FU,global_fungi
11041,54.35,-122.61,SH1528439_08FU,global_fungi
11161,49.32502104,16.65293883,SH1528439_08FU,global_fungi
11211,46.6794444,-92.51999972,SH1528439_08FU,global_fungi
11257,55.01130815,8.959030055,SH1528439_08FU,global_fungi
11328,54.98049301,12.53900708,SH1528439_08FU,global_fungi
11597,42.44,1.15,SH1528439_08FU,global_fungi
11598,42.44,1.15,SH1528439_08FU,global_fungi
11653,57.0072,-3.4686,SH1528439_08FU,global_fungi
11698,54.98049301,12.53900708,SH1528439_08FU,global_fungi
11711,47.455701,-61.745881,SH1528439_08FU,global_fungi
11870,31.52222222,89.75472222,SH1528439_08FU,global_fungi
12019,47.375,-94.71467,SH1528439_08FU,global_fungi
1226,46.4268889,11.29683333,SH1528439_08FU,global_fungi
12308,51.26789,10.238938,SH1528439_08FU,global_fungi
12435,58.116,27.0333,SH1528439_08FU,global_fungi
12437,51.26789,10.238938,SH1528439_08FU,global_fungi
12459,55.69123563,9.752402725,SH1528439_08FU,global_fungi
12476,51.26789,10.238938,SH1528439_08FU,global_fungi
12532,47.375,-94.71467,SH1528439_08FU,global_fungi
12621,54.35,-122.61,SH1528439_08FU,global_fungi
12892,49.29642094,16.61626134,SH1528439_08FU,global_fungi
12918,49.30563655,16.77064347,SH1528439_08FU,global_fungi
12936,58.25,27.31,SH1528439_08FU,global_fungi
13025,58.43918,26.71262,SH1528439_08FU,global_fungi
13046,54.97290273,12.53891312,SH1528439_08FU,global_fungi
13126,58.116,27.0333,SH1528439_08FU,global_fungi
13207,55.01130815,8.959030055,SH1528439_08FU,global_fungi
13215,58.28402,27.32152,SH1528439_08FU,global_fungi
13217,61.7,21.7,SH1528439_08FU,global_fungi
14008,36.01264,-78.97022,SH1528439_08FU,global_fungi
14092,60.130228,20.275511,SH1528439_08FU,global_fungi
14093,60.130228,20.275511,SH1528439_08FU,global_fungi
14094,60.130228,20.275511,SH1528439_08FU,global_fungi
14121,49.28154739,16.62124157,SH1528439_08FU,global_fungi
14864,37.90722,14.65722,SH1528439_08FU,global_fungi
14969,58.28426,27.33501,SH1528439_08FU,global_fungi
15019,49.07,-89.39,SH1528439_08FU,global_fungi
1505,41.85,124.9,SH1528439_08FU,global_fungi
1506,41.85,124.9,SH1528439_08FU,global_fungi
1508,41.85,124.9,SH1528439_08FU,global_fungi
1509,41.85,124.9,SH1528439_08FU,global_fungi
15108,37.89783,14.4967,SH1528439_08FU,global_fungi
1518,41.0138992,124.0155689,SH1528439_08FU,global_fungi
15203,51.26789,10.238938,SH1528439_08FU,global_fungi
15334,51.26789,10.238938,SH1528439_08FU,global_fungi
1543,60.7475,25.2213889,SH1528439_08FU,global_fungi
15454,47.43036,-61.755804,SH1528439_08FU,global_fungi
15645,61.14671,16.89196,SH1528439_08FU,global_fungi
15706,51.26789,10.238938,SH1528439_08FU,global_fungi
15710,51.26789,10.238938,SH1528439_08FU,global_fungi
1618,17.1666,-96.635,SH1528439_08FU,global_fungi
16373,61.35,25.11,SH1528439_08FU,global_fungi
16453,61.35,25.11,SH1528439_08FU,global_fungi
16561,51.10627577,10.40930317,SH1528439_08FU,global_fungi
16571,60.66,26.12,SH1528439_08FU,global_fungi
16667,58.116,27.0333,SH1528439_08FU,global_fungi
17148,55.69123563,9.752402725,SH1528439_08FU,global_fungi
17243,49.29034152,16.70662324,SH1528439_08FU,global_fungi
